DATE,LEVEL,SECTION,Unnamed: 3,LOCATION,SAMPLE TYPE,DISTANCE FROM PEG(m),DIRECTION,PEG ID,DEPTH (m),FROM,TO,SAMPLE WIDTH,SAMPLE ID,AU,STOPE .AV,SAMPLER,GEOTECH,Unnamed: 18,is_qaqc,ID
2025-08-19,5L,W8,C,CON-DRV,FLCH,2.0,East,W8C_OP,,1.8,2.4,0.5999999999999999,MM904972,7.13,6.103,,,,False,5L_W8_C_CON-DRV_East
2025-08-19,5L,W8,C,CON-DRV,FLCH,2.0,East,W8C_OP,,2.4,3.0,0.6000000000000001,MM904973,8.63,6.103,,,,False,5L_W8_C_CON-DRV_East
2025-08-19,5L,W8,C,CON-DRV,FLCH,1.0,West,W8C_OP,11.5,0,0.6,0.6,MM904974,4.57,,,,,False,5L_W8_C_CON-DRV_West
2025-08-19,5L,W8,C,CON-DRV,FLCH,1.0,West,W8C_OP,STD 0660 3.16g/t,,,0.0,MM904975,3.05,,,,,True,5L_W8_C_CON-DRV_West
2025-08-19,5L,W8,C,CON-DRV,FLCH,1.0,West,W8C_OP,,0.6,1.2,0.6,MM904976,3.1,,,,,False,5L_W8_C_CON-DRV_West
2025-08-19,5L,W8,C,CON-DRV,FLCH,1.0,West,W8C_OP,,1.2,1.8,0.6000000000000001,MM904977,2.98,,,,,False,5L_W8_C_CON-DRV_West
2025-08-19,5L,W8,C,CON-DRV,FLCH,1.0,West,W8C_OP,,1.8,2.4,0.5999999999999999,MM904978,3.03,,,,,False,5L_W8_C_CON-DRV_West
2025-08-19,5L,W8,C,CON-DRV,FLCH,1.0,West,W8C_OP,,2.4,3.0,0.6000000000000001,MM904979,6.81,,,,,False,5L_W8_C_CON-DRV_West
2025-08-19,3L,W23,,SBL1,SLGE,3.0,South,W23_OP,,0,1.0,1.0,MM904980,0.41,2.225,,,,False,3L_W23_SBL1_South
2025-08-19,3L,W23,,SBL1,SLGE,3.0,South,W23_OP,,1,2.0,1.0,MM904981,0.57,2.225,,,,False,3L_W23_SBL1_South
2025-08-19,3L,W23,,SBL1,SLGE,3.0,South,W23_OP,,2,3.0,1.0,MM904982,0.76,2.225,,,,False,3L_W23_SBL1_South
2025-08-19,3L,W23,,SBL1,SLGE,3.0,South,W23_OP,,3,4.0,1.0,MM904983,7.16,2.225,,,,False,3L_W23_SBL1_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,0,1.0,1.0,MM906015,0.62,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,1,2.0,1.0,MM906016,0.37,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,2,3.0,1.0,MM906017,1.37,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,3,4.0,1.0,MM906018,0.48,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,4,5.0,1.0,MM906019,1.73,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,5,6.0,1.0,MM906020,4.75,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,6,7.0,1.0,MM906021,0.94,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,7,8.0,1.0,MM906022,0.44,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,8,9.0,1.0,MM906023,0.18,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-19,5L,W12,C,CON-DRV,SCH,13.0,South,W12C_OP,,9,10.0,1.0,MM906024,0.87,1.1749999999999998,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,6L,W15,A,SBL1,SLGE,3.0,West,W15A_OP,,0,1.0,1.0,MM906101,0.21,0.48000000000000004,,,,False,6L_W15_A_SBL1_West
2025-08-21,6L,W15,A,SBL1,SLGE,3.0,West,W15A_OP,,1,2.0,1.0,MM906102,0.2,0.48000000000000004,,,,False,6L_W15_A_SBL1_West
2025-08-21,6L,W15,A,SBL1,SLGE,3.0,West,W15A_OP,,2,3.0,1.0,MM906103,1.25,0.48000000000000004,,,,False,6L_W15_A_SBL1_West
2025-08-21,6L,W15,A,SBL1,SLGE,3.0,West,W15A_OP,,3,4.0,1.0,MM906104,0.26,0.48000000000000004,,,,False,6L_W15_A_SBL1_West
2025-08-21,6L,W15,A,SBL1,SLGE,3.0,West,W15A_OP,STD 0660 3.16g/t,,,0.0,MM906105,3.21,0.48000000000000004,,,,True,6L_W15_A_SBL1_West
2025-08-21,6L,W13,C,SBL1,FLCH,1.2,East,W13_OP,5,0,1.0,1.0,MM906106,10.48,13.803333333333335,,,,False,6L_W13_C_SBL1_East
2025-08-21,6L,W13,C,SBL1,FLCH,1.2,East,W13_OP,,1,2.0,1.0,MM906107,3.72,13.803333333333335,,,,False,6L_W13_C_SBL1_East
2025-08-21,6L,W13,C,SBL1,FLCH,1.2,East,W13_OP,,2,3.0,1.0,MM906108,27.21,13.803333333333335,,,,False,6L_W13_C_SBL1_East
2025-08-21,6L,W15,A,SBL2,FCH,4.0,North,W15A_OP,,0,1.0,1.0,MM906109,8.79,8.416666666666666,,,,False,6L_W15_A_SBL2_North
2025-08-21,6L,W15,A,SBL2,FCH,4.0,North,W15A_OP,FDUP,,,0.0,MM906110,12.32,8.416666666666666,,,,True,6L_W15_A_SBL2_North
2025-08-21,6L,W15,A,SBL2,FCH,4.0,North,W15A_OP,,1,2.0,1.0,MM906111,4.14,8.416666666666666,,,,False,6L_W15_A_SBL2_North
2025-08-21,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,0,0,1.0,1.0,MM906112,2.46,6.367500000000001,,,,False,6L_W8_C_SBL2_East
2025-08-21,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,1,2.0,1.0,MM906113,8.07,6.367500000000001,,,,False,6L_W8_C_SBL2_East
2025-08-21,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,2,3.0,1.0,MM906114,6.99,6.367500000000001,,,,False,6L_W8_C_SBL2_East
2025-08-21,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,BLANK,,,0.0,MM906115,0,6.367500000000001,,,,True,6L_W8_C_SBL2_East
2025-08-21,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,3,4.0,1.0,MM906116,7.95,6.367500000000001,,,,False,6L_W8_C_SBL2_East
2025-08-21,6L,W5,A,SBL2,FLCH,2.0,West,W5_OP,12,0,1.0,1.0,MM906117,7.87,5.175000000000001,,,,False,6L_W5_A_SBL2_West
2025-08-21,6L,W5,A,SBL2,FLCH,2.0,West,W5_OP,,1,2.0,1.0,MM906118,1.38,5.175000000000001,,,,False,6L_W5_A_SBL2_West
2025-08-21,6L,W5,A,SBL2,FLCH,2.0,West,W5_OP,,2,3.0,1.0,MM906119,2.32,5.175000000000001,,,,False,6L_W5_A_SBL2_West
2025-08-21,6L,W5,A,SBL2,FLCH,2.0,West,W5_OP,,3,4.0,1.0,MM906120,9.13,5.175000000000001,,,,False,6L_W5_A_SBL2_West
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,0.9,0,1.0,1.0,MM906121,,,,,,False,6L_W4_A_SBL2_East
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,,1,2.0,1.0,MM906122,,,,,,False,6L_W4_A_SBL2_East
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,,2,3.0,1.0,MM906123,,,,,,False,6L_W4_A_SBL2_East
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,,3,4.0,1.0,MM906124,,,,,,False,6L_W4_A_SBL2_East
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,STD 0660 3.16g/t,,,0.0,MM906125,,,,,,True,6L_W4_A_SBL2_East
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,,4,5.0,1.0,MM906126,,,,,,False,6L_W4_A_SBL2_East
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,,5,6.0,1.0,MM906127,,,,,,False,6L_W4_A_SBL2_East
2025-08-21,6L,W4,A,SBL2,FLCH,2.0,East,W4A_OP,,6,7.0,1.0,MM906128,,,,,,False,6L_W4_A_SBL2_East
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,11.1,0,1.0,1.0,MM906129,,,,,,False,6L_W2_A_SBL2_West
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,FDUP,,,0.0,MM906130,,,,,,True,6L_W2_A_SBL2_West
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,1,2.0,1.0,MM906131,,,,,,False,6L_W2_A_SBL2_West
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,2,3.0,1.0,MM906132,,,,,,False,6L_W2_A_SBL2_West
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,3,4.0,1.0,MM906133,,,,,,False,6L_W2_A_SBL2_West
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,4,5.0,1.0,MM906134,,,,,,False,6L_W2_A_SBL2_West
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,BLANK,,,0.0,MM906135,,,,,,True,6L_W2_A_SBL2_West
2025-08-21,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,5,6.0,1.0,MM906136,,,,,,False,6L_W2_A_SBL2_West
2025-08-21,6L,E1,B,SBL1,FLCH,1.5,East,E1B_OP,5.4,0,1.2,1.2,MM906137,,,,,,False,6L_E1_B_SBL1_East
2025-08-21,6L,E1,B,SBL1,FLCH,1.5,East,E1B_OP,,1.2,2.1,0.9000000000000001,MM906138,,,,,,False,6L_E1_B_SBL1_East
2025-08-21,6L,E1,B,SBL1,FLCH,1.5,East,E1B_OP,,0,0.9,0.9,MM906139,,,,,,False,6L_E1_B_SBL1_East
2025-08-21,6L,E1,B,SBL1,FLCH,1.5,East,E1B_OP,,0.9,2.0,1.1,MM906140,,,,,,False,6L_E1_B_SBL1_East
2025-08-21,7L,W4,,SBL2,FCH,27.0,West,P1111,,0,0.6,0.6,MM906141,,,,,,False,7L_W4_SBL2_West
2025-08-21,7L,W4,,SBL2,FCH,27.0,West,P1111,,0.6,1.2,0.6,MM906142,,,,,,False,7L_W4_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.0,West,W8C_OP,13,0,0.6,0.6,MM904984,4.98,3.9155555555555557,,,,False,5L_W8_C_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.0,West,W8C_OP,STD 0660 3.16g/t,,,0.0,MM904985,3.2,3.9155555555555557,,,,True,5L_W8_C_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.0,West,W8C_OP,,0.6,1.2,0.6,MM904986,0.67,3.9155555555555557,,,,False,5L_W8_C_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.0,West,W8C_OP,,1.2,1.8,0.6000000000000001,MM904987,0.15,3.9155555555555557,,,,False,5L_W8_C_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.0,West,W8C_OP,,1.8,2.4,0.5999999999999999,MM904988,8.59,3.9155555555555557,,,,False,5L_W8_C_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.0,West,W8C_OP,,2.4,3.0,0.6000000000000001,MM904989,6.07,3.9155555555555557,,,,False,5L_W8_C_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.0,West,W8C_OP,BLANK,,,0.0,MM904990,0,3.9155555555555557,,,,True,5L_W8_C_SBL2_West
2025-08-21,5L,W8,C,SBL2,FLCH,1.3,East,W8C_OP,13,0,0.6,0.6,MM904991,3.62,,,,,False,5L_W8_C_SBL2_East
2025-08-21,5L,W8,C,SBL2,FLCH,1.3,East,W8C_OP,,0.6,1.2,0.6,MM904992,3.41,,,,,False,5L_W8_C_SBL2_East
2025-08-21,5L,W8,C,SBL2,FLCH,1.3,East,W8C_OP,,1.2,1.8,0.6000000000000001,MM904993,3.94,,,,,False,5L_W8_C_SBL2_East
2025-08-21,5L,W8,C,SBL2,FLCH,1.3,East,W8C_OP,,1.8,2.4,0.5999999999999999,MM904994,3.81,,,,,False,5L_W8_C_SBL2_East
2025-08-21,5L,W8,C,SBL2,FLCH,1.3,East,W8C_OP,FDUP,,,0.0,MM904995,NS,,,,,True,5L_W8_C_SBL2_East
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0,0.6,0.6,MM906201,0.07,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0.6,1.2,0.6,MM906202,0.28,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0,0.6,0.6,MM906203,0.64,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0.6,1.2,0.6,MM906204,0.05,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,STD 0660 3.16g/t,,,0.0,MM906205,3.08,0.20750000000000002,,,,True,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0,0.6,0.6,MM906206,0.05,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0.6,1.2,0.6,MM906207,0.06,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0,1.0,1.0,MM906208,0.27,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,,0,1.0,1.0,MM906209,0.24,0.20750000000000002,,,,False,3L_W25_HLGE_South
2025-08-21,3L,W25,,HLGE,SLGE,1.0,South,W25_OP,BLANK,,,0.0,MM906210,0,0.20750000000000002,,,,True,3L_W25_HLGE_South
2025-08-21,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,19,0,0.6,0.6,MM906211,9.43,4.42,,,,False,2L_W23_SBL1_East
2025-08-21,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,0.6,1.2,0.6,MM906212,0.62,4.42,,,,False,2L_W23_SBL1_East
2025-08-21,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,1.2,1.8,0.6000000000000001,MM906213,0.48,4.42,,,,False,2L_W23_SBL1_East
2025-08-21,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,1.8,2.4,0.5999999999999999,MM906214,7.15,4.42,,,,False,2L_W23_SBL1_East
2025-08-21,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,FDUP,,,0.0,MM906215,0.76,4.42,,,,True,2L_W23_SBL1_East
2025-08-21,3L,W23,,HLGE,SLGE,3.0,South,W23_OP,,0,1.0,1.0,MM906218,0.76,0.45199999999999996,,,,False,3L_W23_HLGE_South
2025-08-21,3L,W23,,HLGE,SLGE,3.0,South,W23_OP,,1,2.0,1.0,MM906219,0.31,0.45199999999999996,,,,False,3L_W23_HLGE_South
2025-08-21,3L,W23,,HLGE,SLGE,3.0,South,W23_OP,,2,3.0,1.0,MM906220,0.3,0.45199999999999996,,,,False,3L_W23_HLGE_South
2025-08-21,3L,W23,,HLGE,SLGE,3.0,South,W23_OP,,3,4.0,1.0,MM906221,0.57,0.45199999999999996,,,,False,3L_W23_HLGE_South
2025-08-21,3L,W23,,HLGE,SLGE,3.0,South,W23_OP,,4,5.0,1.0,MM906222,0.32,0.45199999999999996,,,,False,3L_W23_HLGE_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,0,1.0,1.0,MM906025,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,1,2.0,1.0,MM906026,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,0,1.0,1.0,MM906027,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,1,2.0,1.0,MM906028,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,0,1.0,1.0,MM906029,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,1,2.0,1.0,MM906030,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,0,1.0,1.0,MM906031,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,1,2.0,1.0,MM906032,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
2025-08-21,5L,W12,C,CON-DRV,SLGE,14.3,South,W12C_OP,,,,1.0,,,,,,,False,5L_W12_C_CON-DRV_South
